;location;database;code;name;reference product;unit;Total (kg);Total (m3);Hazardous (kg);Hazardous (m3);ecosystem quality;human health;natural resources;emptied;parameters full;log parameters
0409a01e5c245a0dc2ae585a86d38efc;GLO;SSP5-Base-2030;0409a01e5c245a0dc2ae585a86d38efc;market for iron pellet;iron pellet;kilogram;0.03501017821620819;0.00010528620833346038;0.001898833382566533;2.0072101571474995e-09;5.215739752290764e-10;4.530460709579571e-07;0.018036200908782114;;;
fe042390867fff721d6c9b720f0c1894;GLO;SSP5-Base-2030;fe042390867fff721d6c9b720f0c1894;market for power supply unit, for desktop computer;power supply unit, for desktop computer;unit;19.987056907043762;0.2868013651308373;0.525370045298796;9.70069688608887e-07;1.8064999231010426e-07;0.00015527504933080414;2.590552822861696;;;
80921e923f62c4d857b7372a56b87254;GLO;SSP5-Base-2030;80921e923f62c4d857b7372a56b87254;market for fish oil, from anchovy;fish oil, from anchovy;kilogram;1.1613170250052185;0.002796439371272918;0.003337128484727566;6.055268147690908e-09;8.195647118334143e-09;4.238599596205853e-06;0.1529827808420502;;;
42129d6cdaa9c40096ba6af664717355;GLO;SSP5-Base-2030;42129d6cdaa9c40096ba6af664717355;market for catalytic converter, selective catalytic reduction, 200 litre;catalytic converter, selective catalytic reduction, 200 litre;unit;927.2770888991471;5.006438082976928;1.22694512369662;8.792898106898881e-05;8.979882219760973e-06;0.011060510918228602;131.66994247581715;;;
430946426bae97a879911b51001ce6e3;RoW;SSP5-Base-2030;430946426bae97a879911b51001ce6e3;market for adiponitrile;adiponitrile;kilogram;0.756829488592426;0.0011868669527668834;0.014173794531244389;1.8063224715922272e-08;1.581993237991671e-08;6.9640402415419625e-06;0.7595751106245173;;;
56bcfbadb1e9ddbb4ec76584efdc9653;GLO;SSP5-Base-2030;56bcfbadb1e9ddbb4ec76584efdc9653;market for transistor, wired, big size, through-hole mounting;transistor, wired, big size, through-hole mounting;kilogram;52.00307197732762;0.7032036708947867;0.13510753558487593;6.033631148118704e-06;1.0225922654671568e-06;0.000797486253346873;9.373171626866268;;;
3e4e816ffd97f26dd194e527315df1a3;GLO;SSP5-Base-2030;3e4e816ffd97f26dd194e527315df1a3;market for furnace, pellets, with silo, 300kW;furnace, pellets, with silo, 300kW;unit;175243.85667499134;76.15478939183392;25.4413910338637;0.00015199307436759466;7.48148122646123e-05;0.057451323608599815;1373.3761367452316;;;
e16c8d7f2c6b473ae8bebc5d652f307f;GLO;SSP5-Base-2030;e16c8d7f2c6b473ae8bebc5d652f307f;market for polydimethylsiloxane;polydimethylsiloxane;kilogram;4.916653794710669;0.007732575799393346;0.014012099394202377;2.516969513162083e-07;7.199067014516622e-08;3.4426626037060515e-05;1.0491635417836673;;;
2034499bc66ccc742f6c23b64ec26855;GLO;SSP5-Base-2030;2034499bc66ccc742f6c23b64ec26855;market for cottonseed, for sowing;cottonseed, for sowing;kilogram;0.3434083204344025;0.0003740645169344766;0.0011222017039265743;5.856063178368769e-09;1.260509144103632e-08;3.4995503471150833e-06;0.03774333656741535;;;
6246c9bfb7903ce0751ae0716f80a5a1;GLO;SSP5-Base-2030;6246c9bfb7903ce0751ae0716f80a5a1;market for anaerobic digestion plant, agricultural;anaerobic digestion plant, agricultural;unit;1095045.7177551368;145.14604128831309;80.2534837014215;0.00039241883699856893;0.00030297197217612175;0.17888181522751362;4164.661403535181;;;
1f1656838394188bd8dcdf7559af6fc7;GLO;SSP5-Base-2030;1f1656838394188bd8dcdf7559af6fc7;market for sugar beet pulp;sugar beet pulp;kilogram;0.08132201787931456;0.007243724173250931;0.00021732324942238073;1.8631778800594993e-09;2.9010515893932406e-09;5.842748624385557e-07;0.009880487664177876;;;
fbed425482ee773fb5e2910f71d8141e;GLO;SSP5-Base-2030;fbed425482ee773fb5e2910f71d8141e;market for dimethyl sulfide;dimethyl sulfide;kilogram;0.8468909182941018;0.0012846397775444207;0.0032920066809312984;2.641955696689954e-08;9.404327143655014e-09;5.311546094814875e-06;0.38589737607261765;;;
076f157d3912ee401ae16c508fd857a7;GLO;SSP5-Base-2030;076f157d3912ee401ae16c508fd857a7;market for cottonseed oil, crude;cottonseed oil, crude;kilogram;4.677531573070512;0.001407208262085548;0.003352093038261528;1.4999978758121687e-08;4.191619540275496e-08;1.1686611909891502e-05;0.11306080144750366;;;
25f94e2b602c829a79818ec5a88159d1;GLO;SSP5-Base-2030;25f94e2b602c829a79818ec5a88159d1;market for passenger car, electric, without battery;passenger car, electric, without battery;kilogram;4.958041538368148;0.03546411367793825;0.04470074934140919;3.1579852955335124e-07;3.6443166729354135e-08;3.0448752255629642e-05;1.4865957763512965;;;
bc7a7bbf74c818ce0aa239c5d5e063b2;GLO;SSP5-Base-2030;bc7a7bbf74c818ce0aa239c5d5e063b2;market for chlorpropham;chlorpropham;kilogram;2.995203776383511;0.012782462564392461;0.010811735516202826;1.3779957039138947e-07;2.658092916721878e-08;1.3401422774323074e-05;0.8311513212262875;;;
e4feda3ee7d71eeccd2950c6abebae97;GLO;SSP5-Base-2030;e4feda3ee7d71eeccd2950c6abebae97;market for wind power plant, 800kW, fixed parts;wind power plant, 800kW, fixed parts;unit;1561309.721880436;1867.6343346763344;378.01907570898265;0.002601292906231477;0.0013473473419921538;1.2589879721723298;27379.96550801059;;;
97c658b5f9714d98b4806d327bcce2c9;GLO;SSP5-Base-2030;97c658b5f9714d98b4806d327bcce2c9;market for printed paper;printed paper;kilogram;0.9547127052745709;0.0022358722261651407;0.004908796597216174;7.715636294269538e-08;1.8702031079742875e-08;5.711571630769669e-06;0.2234901466638448;;;
ffb4e9d0edd50cdac16f2b57d863b563;GLO;SSP5-Base-2030;ffb4e9d0edd50cdac16f2b57d863b563;market for furnace, logs, average storage area, 30kW;furnace, logs, average storage area, 30kW;unit;4310.3928546252755;11.130878960216466;4.7501428845220115;2.7362234921962956e-05;1.0887816170773431e-05;0.009270722980406558;171.7024911576333;;;
043b307c3e9f84641c9228b9770c5469;RoW;SSP5-Base-2030;043b307c3e9f84641c9228b9770c5469;market for SOx retained, in hard coal flue gas desulfurisation;SOx retained, in hard coal flue gas desulfurisation;kilogram;11.645961649881404;0.015923465721712424;0.0004528725257802627;2.570045136007357e-09;5.914900190388583e-09;3.979478498583013e-06;0.02271990962470264;;;
598226fa34cbfbadfddff71d16244801;GLO;SSP5-Base-2030;598226fa34cbfbadfddff71d16244801;market for dimethenamide;dimethenamide;kilogram;9.918528581215186;0.0363921542725964;0.022765861387018832;4.4047369165603863e-07;1.2286740138842716e-07;8.396555392605418e-05;1.7998781817298422;;;
428c569a472d36034de8770c3fc98358;RoW;SSP5-Base-2030;428c569a472d36034de8770c3fc98358;market for white lined chipboard carton;white lined chipboard carton;kilogram;0.9946519159805571;0.0012294451288718936;0.0015867267704910465;1.9265232828413663e-08;6.2250292076629935e-09;2.5548058144197474e-06;0.12504986356067233;;;
27980de7957e679dff114e42e91b340b;GLO;SSP5-Base-2030;27980de7957e679dff114e42e91b340b;market for methyl iodide;methyl iodide;kilogram;1.6382779897503559;0.007263411200827281;0.005510223585405526;9.110927675011481e-08;5.3628914414698254e-08;1.7618379128841805e-05;2.192069547143384;;;
6ab0c8da4712821cea8df4936316f958;RoW;SSP5-Base-2030;6ab0c8da4712821cea8df4936316f958;market for ethanol, without water, in 99.7% solution state, from ethylene;ethanol, without water, in 99.7% solution state, from ethylene;kilogram;0.5282499703881236;0.033427168259692344;0.005154712504966786;4.8151982207998675e-09;8.258412558016894e-09;3.728262179481903e-06;0.3918123712718372;;;
09c336bfd24acff581c2209fb6916521;RoW;SSP5-Base-2030;09c336bfd24acff581c2209fb6916521;market for propylene oxide, liquid;propylene oxide, liquid;kilogram;2.210408775490919;0.022688554086644795;0.008686216443045514;1.1476944594674068e-07;1.7577358252978034e-08;8.375347021214397e-06;0.6917658362965635;;;
4bbe6a869981a0eacb114664f2dd5fa4;GLO;SSP5-Base-2030;4bbe6a869981a0eacb114664f2dd5fa4;market for stucco;stucco;kilogram;0.07968392533551844;5.621377177411181e-05;0.00015395521619129368;9.986699386580986e-10;4.830158753903249e-10;2.6738176267064245e-07;0.010640990691207733;;;
f10bd33eb6618cb469ca7eb46bbfc490;GLO;SSP5-Base-2030;f10bd33eb6618cb469ca7eb46bbfc490;market for ferrite;ferrite;kilogram;3.462547652354877;0.009420683525304636;0.0014737112003815867;4.3346373011252965e-08;9.644142079832242e-09;0.00010069360283155995;0.11683309038718932;;;
4e0a12c2d96c333c5f4e8094db3f8c17;GLO;SSP5-Base-2030;4e0a12c2d96c333c5f4e8094db3f8c17;market for printed wiring board, mounted mainboard, laptop computer, Pb containing;printed wiring board, mounted mainboard, laptop computer, Pb containing;kilogram;71.13318588597973;2.2932163443181057;3.2201034920570697;1.1901603251441598e-05;1.8343951843611048e-06;0.0013720072362896042;19.29575086227772;;;
f81bcc2aa5e8189a2159936982cc38b9;GLO;SSP5-Base-2030;f81bcc2aa5e8189a2159936982cc38b9;market for rice, non-basmati;rice, non-basmati;kilogram;0.24589723699367505;0.00040071911999103134;0.0011955784257152106;6.713589738230548e-09;1.731600403949518e-08;4.563639119604824e-06;0.03351361650013285;;;
6c4431bcd798012add1f8a3d6b6cbf2b;RoW;SSP5-Base-2030;6c4431bcd798012add1f8a3d6b6cbf2b;market for lightweight concrete block, expanded clay;lightweight concrete block, expanded clay;kilogram;0.22445607085387737;0.0006086651674182946;0.0004202838621743222;2.2342194877487256e-09;2.3355989209508977e-09;1.1596335866549356e-06;0.02046882876045241;;;
e8bcfd4bc2aab6cfae65b5e15fcc9f1d;GLO;SSP5-Base-2030;e8bcfd4bc2aab6cfae65b5e15fcc9f1d;market for furnace, wood chips, softwood storage area, 1000kW;furnace, wood chips, softwood storage area, 1000kW;unit;725784.7302540934;174.61610473323694;61.205989780635164;0.0003761041488614384;0.00020411754306433818;0.1481437412608971;3338.5117453369594;;;
00d51d61fff9d552854a91bd45ad14c4;RoW;SSP5-Base-2030;00d51d61fff9d552854a91bd45ad14c4;market for hydrochloric acid, without water, in 30% solution state;hydrochloric acid, without water, in 30% solution state;kilogram;0.5753300165745685;0.005115336165489104;0.0008202968660535788;2.0684337168183623e-08;3.469358407662513e-09;2.0009566214136753e-06;0.06635097023301567;;;
d1209a1c88bfcdc9fcb8f31c487f0b3d;GLO;SSP5-Base-2030;d1209a1c88bfcdc9fcb8f31c487f0b3d;market for rare earth carbonate concentrate;rare earth carbonate concentrate;kilogram;12.501057214256665;2.2372150976290186;0.07310454340544212;3.407642195998071e-07;2.5101941099015236e-07;9.29617297830773e-05;7.6202623586993;;;
11b3d2839881c7abbd9dac6aa2c1e7b2;GLO;SSP5-Base-2030;11b3d2839881c7abbd9dac6aa2c1e7b2;market for sodium hydrogen sulfite;sodium hydrogen sulfite;kilogram;0.9938620354686697;0.004649286086130454;0.0019292833302466802;4.392451959135419e-08;1.2000842147983874e-08;8.800285260818399e-06;0.09183998822197918;;;
51bfaeb001d74addb3785dd373096c2f;RoW;SSP5-Base-2030;51bfaeb001d74addb3785dd373096c2f;market for sawnwood, azobe, dried (u=15%), planed;sawnwood, azobe, dried (u=15%), planed;cubic meter;419.15449236636516;0.3259329416820458;1.226725914971956;3.102391863159365e-06;6.981596595459619e-05;0.00824121429691679;35.631061131082866;;;
5c69c56b3124ab1dc850311997b25dd8;RoW;SSP5-Base-2030;5c69c56b3124ab1dc850311997b25dd8;market for sodium phosphate;sodium phosphate;kilogram;6.0000098874152865;0.0027578257434296644;0.011813994178645745;2.543042666188174e-08;2.037131027382746e-08;1.4602090397295076e-05;0.15160129424940733;;;
d734000e5b2817061225f087bc58ad38;RoW;SSP5-Base-2030;d734000e5b2817061225f087bc58ad38;market for paper sack;paper sack;kilogram;1.3870978810675068;0.0055450919841460175;0.020180236881801525;2.1856473411214977e-08;3.119458104109531e-08;5.247175160289308e-06;0.14791394800201976;;;
b174d4a88624f143a5f6eefff6697b66;GLO;SSP5-Base-2030;b174d4a88624f143a5f6eefff6697b66;market for fibre, flax;fibre, flax;kilogram;4.941308393461119;0.0007180413918457278;0.0015636154323865952;1.213518211415275e-08;1.4078493031494929e-08;5.099935695413951e-06;0.06783609425654587;;;
dbf27bde9584b9ffff2fbfd00d5936a1;GLO;SSP5-Base-2030;dbf27bde9584b9ffff2fbfd00d5936a1;market for printed wiring board, for power supply unit, desktop computer, Pb free;printed wiring board, for power supply unit, desktop computer, Pb free;kilogram;20.64637005226575;0.3922201050128746;0.8131192784047434;1.412022492223546e-06;2.439124684491548e-07;0.00020339415986872633;3.39329013655943;;;
1c9c3b06f03a9bf7db52b080f3fe8e25;GLO;SSP5-Base-2030;1c9c3b06f03a9bf7db52b080f3fe8e25;market for non-ionic surfactant;non-ionic surfactant;kilogram;1.821743493079166;0.0030591466371063785;0.006917646752933734;4.673088646205656e-08;3.402018984722499e-08;8.105876389418377e-06;0.4678849242772181;;;
1eeb40f72123558aa17b6a50b8da5fbe;GLO;SSP5-Base-2030;1eeb40f72123558aa17b6a50b8da5fbe;market for electric motor, for electric scooter;electric motor, for electric scooter;kilogram;4.183787824648492;0.07551950757358661;0.08100761548137786;4.643189050139362e-06;7.117545717985825e-08;5.9949839278309256e-05;22.627575345864106;;;
4dfdd26dc585709a091441aa0c33ffbe;GLO;SSP5-Base-2030;4dfdd26dc585709a091441aa0c33ffbe;market for purse seiner, wood;purse seiner, wood;kilogram;4.638032744902427;0.008863124932094884;0.013323778554589945;1.108616686943472e-08;1.552509341454852e-08;5.008866830508492e-06;0.07957246205374513;;;
c819ffd8b2666db32408aadf99fc96cb;RoW;SSP5-Base-2030;c819ffd8b2666db32408aadf99fc96cb;market for aluminium oxide, metallurgical;aluminium oxide, metallurgical;kilogram;0.2510011755719864;0.001039387462569423;0.0012348473322150795;1.1953192545493724e-08;1.1180887313475032e-08;1.2125521633189209e-05;0.12270608059264171;;;
7b9fc672c256b4bf825fe423670daae2;RoW;SSP5-Base-2030;7b9fc672c256b4bf825fe423670daae2;market for ammonium bicarbonate;ammonium bicarbonate;kilogram;0.6852746803422989;0.0007027862557611712;0.001023051290029853;1.67478805309422e-08;6.4002426663883685e-09;2.994133161709948e-06;0.09564230450171929;;;
6119acbadeae6871b07052f5677aa77a;RoW;SSP5-Base-2030;6119acbadeae6871b07052f5677aa77a;market for DTPA, diethylenetriaminepentaacetic acid;DTPA, diethylenetriaminepentaacetic acid;kilogram;1.7779626975688032;0.007841644019629937;0.008739116049827824;5.845365585457384e-08;1.6529867151059916e-08;7.766438434828075e-06;0.531985498767294;;;
b8c928211d3f7530284b95ec0b9f5799;RoW;SSP5-Base-2030;b8c928211d3f7530284b95ec0b9f5799;market for containerboard, fluting medium;containerboard, fluting medium;kilogram;0.7605825783193683;0.0007023267845408399;0.0006851314752146552;6.1461140629317794e-09;4.860345860173787e-09;1.7839788070630035e-06;0.05803794200401473;;;
a81ce0e882f1b0ef617462fc8e7472e4;GLO;SSP5-Base-2030;a81ce0e882f1b0ef617462fc8e7472e4;market for steel, low-alloyed;steel, low-alloyed;kilogram;1.4276955573768717;0.026938483471286835;0.0017946567227710734;1.5486898956608205e-08;8.993224392548688e-09;1.2376193791344811e-05;0.24267394383898544;True;;
acf95acf991d2932c76e32509a2bf9b2;GLO;SSP5-Base-2030;acf95acf991d2932c76e32509a2bf9b2;market for isobutane;isobutane;kilogram;0.505527069816035;0.0006525686458211891;0.003294468754501537;9.939905256015544e-09;4.0522992903365865e-09;1.9598994451382558e-06;0.4447570135528447;;;
e518358847b8933de9e4e6118ed76860;GLO;SSP5-Base-2030;e518358847b8933de9e4e6118ed76860;market for fibre, viscose;fibre, viscose;kilogram;1.4672963149127836;0.009298849967032598;0.004227678295978692;6.731220884898517e-08;2.8642829641533155e-08;1.1092057473021349e-05;0.32327541107276786;;;
d6369e6d8436b2dae14e1320d15428ef;GLO;SSP5-Base-2030;d6369e6d8436b2dae14e1320d15428ef;market for wire drawing, copper;wire drawing, copper;kilogram;0.6159565339854458;0.0019044400366844696;0.06847534408108781;2.4952097715728575e-08;1.0207480574800701e-08;9.384828072927857e-06;0.05375977920450703;;;
28d064dafa33526445db5d34e073c09d;GLO;SSP5-Base-2030;28d064dafa33526445db5d34e073c09d;market for air distribution terminal panel, steel, 120 m3/h;air distribution terminal panel, steel, 120 m3/h;unit;46.29766581794122;0.1935838333153898;0.17489777325688666;5.638689079219634e-07;2.6290779698992943e-07;0.00020819992618898957;4.135290306103222;;;
d25c8e0755ee9899fb4e892990397a68;GLO;SSP5-Base-2030;d25c8e0755ee9899fb4e892990397a68;market for aluminium, wrought alloy;aluminium, wrought alloy;kilogram;1.8437426447596716;0.003477063662702351;0.0097798049742643;2.015058879943315e-07;4.473665302846686e-08;3.045232770458131e-05;0.5120302726960089;;;
bab51cbc5c22ac6f6b1c37acf74856a7;GLO;SSP5-Base-2030;bab51cbc5c22ac6f6b1c37acf74856a7;market for soil pH raising agent, as CaCO3;soil pH raising agent, as CaCO3;kilogram;0.03850790362519085;4.6492352062678836e-05;0.00027656301194812713;6.47996794166318e-10;6.45414579245107e-10;3.856684127317683e-07;0.00936042531843216;;;
8f8323591fbb401627822048a6077a5e;GLO;SSP5-Base-2030;8f8323591fbb401627822048a6077a5e;market for sodium phenolate;sodium phenolate;kilogram;1.5370131372094307;0.004637856297417275;0.009621722832428284;5.765530162781348e-08;1.490730666665339e-08;7.137201796503149e-06;0.6886908535348596;;;
0d0be383a3fbe2cd5838635b801109e3;GLO;SSP5-Base-2030;0d0be383a3fbe2cd5838635b801109e3;market for organo-mineral nitrogen fertiliser, as N;organo-mineral nitrogen fertiliser, as N;kilogram;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
69e1f866e2ae8ca1e3ff1da992c0d6d6;RoW;SSP5-Base-2030;69e1f866e2ae8ca1e3ff1da992c0d6d6;market for ground granulated blast furnace slag;ground granulated blast furnace slag;kilogram;0.17315336750806798;0.001091604756429086;0.00015901638650032095;2.9526877747932137e-09;5.153956246753154e-10;2.5472478541351565e-07;0.010321600880405438;;;
4ad0d1c39071582c4f0126a465493e35;GLO;SSP5-Base-2030;4ad0d1c39071582c4f0126a465493e35;market for holmium oxide;holmium oxide;kilogram;172.9606687614302;18.292194149597204;19.44361673904669;0.0016847040202430036;2.4105205920621e-06;0.000991050257199714;66.65629789666362;;;
4b7b620b2d0bdf7250fa199dee87bc07;GLO;SSP5-Base-2030;4b7b620b2d0bdf7250fa199dee87bc07;market for bitumen seal;bitumen seal;kilogram;0.5510046840147227;0.0047764373312918305;0.006416265145214527;7.667172346248964e-09;5.80403144184929e-09;2.616847750973601e-06;0.4367140395999032;;;
9ac653e7afabf2c2bb6026f22f7edc8d;GLO;SSP5-Base-2030;9ac653e7afabf2c2bb6026f22f7edc8d;market for propionic acid;propionic acid;kilogram;0.7120215395092638;0.0008605461373876039;0.005267799186690923;6.836915151709408e-08;8.800566684875647e-09;3.989955127079681e-06;0.44489995064538584;;;
00922060c0e14e463fea9bb044902df4;GLO;SSP5-Base-2030;00922060c0e14e463fea9bb044902df4;market for resistor, wirewound, through-hole mounting;resistor, wirewound, through-hole mounting;kilogram;6.237883780991284;0.11550333783687683;0.017457741959688723;1.0226590113585817e-06;1.1691766147264709e-07;6.873836977890521e-05;1.2472985977726987;;;
bc62c5330286e6df8bfbcf7d03502b2c;RoW;SSP5-Base-2030;bc62c5330286e6df8bfbcf7d03502b2c;market for NMC811 oxide;NMC811 oxide;kilogram;105.29759985014306;0.7597295463100879;1.434855846273146;2.21872996949064e-06;1.2135401981436056e-07;8.127165660168531e-05;5.305552074493733;;;
9b188829b991ffe2fbc5d57a7d1f0cbc;GLO;SSP5-Base-2030;9b188829b991ffe2fbc5d57a7d1f0cbc;market for methacrylic acid;methacrylic acid;kilogram;7.7174223930090315;0.003078461140991349;0.013236610882904913;8.145127982369609e-08;2.5376653851977934e-08;1.341941344666023e-05;0.7028491769351406;;;
4b39c6304103f1c61ac1664d2efd77bf;GLO;SSP5-Base-2030;4b39c6304103f1c61ac1664d2efd77bf;market for pyridine;pyridine;kilogram;2.5663735821468796;0.002691879757098611;0.018175967914609847;8.481308797467703e-08;3.376443603748904e-08;1.5005571760703805e-05;1.4741329356675605;;;
8aeca673cf07d3ada8ffee43541c3688;GLO;SSP5-Base-2030;8aeca673cf07d3ada8ffee43541c3688;market for electrode, negative, LiC6;electrode, negative, LiC6;kilogram;18.188779593565506;0.03684047110725462;0.012990373829037352;1.5677740114613478e-07;3.313677332963901e-08;1.87063833933272e-05;2.968919238262043;;;
7f079223063a6b92b8bb524aaa67e4bb;GLO;SSP5-Base-2030;7f079223063a6b92b8bb524aaa67e4bb;market for battery cell, Li-ion, LiMn2O4;battery cell, Li-ion, LiMn2O4;kilogram;4.631094538579132;0.02018638223234271;0.0119837201956436;1.9792487272109387e-07;3.59977853261062e-08;2.102814811267249e-05;1.2931565779748317;;;
9096dfcdc0a282651d7c8f2dd9951a78;GLO;SSP5-Base-2030;9096dfcdc0a282651d7c8f2dd9951a78;market for bronze;bronze;kilogram;9.183790529974658;0.09684639515194121;0.011526642649174865;2.3093293885386901e-07;2.1296150905517013e-07;0.0002190109879842439;0.8801166118353148;;;
304e7698b9294b0af5c60f18151d0afe;GLO;SSP5-Base-2030;304e7698b9294b0af5c60f18151d0afe;market for dimethylacetamide;dimethylacetamide;kilogram;1.4268492137500721;0.002108037852682924;0.005134514944371992;6.421170352430563e-08;1.4621871005950263e-08;6.6614392923518e-06;0.5976930806076696;;;
1d95a9865e5ecb049eb64f6823865078;GLO;SSP5-Base-2030;1d95a9865e5ecb049eb64f6823865078;market for monoethanolamine;monoethanolamine;kilogram;0.8678845442465057;0.0009713112100276772;0.006480536818057623;4.685543591925561e-08;1.1686292046898088e-08;5.227217470342721e-06;0.5111621614032797;;;
c37f51d47f6f5d1e8d6c8d1eb61d335c;GLO;SSP5-Base-2030;c37f51d47f6f5d1e8d6c8d1eb61d335c;market for synthetic rubber;synthetic rubber;kilogram;1.3206446736310442;0.01995980101143955;0.007773987366848213;6.148703965723392e-08;1.1976976930753218e-08;5.9133405978137644e-06;0.6756053513664516;;;
96afb7730ca314cd03d4a8433025cbfd;GLO;SSP5-Base-2030;96afb7730ca314cd03d4a8433025cbfd;market for inductor, auxilliaries and energy use;inductor, auxilliaries and energy use;kilogram;8.605264311256839;0.4705480493811522;0.8667289397080493;1.2512724687143112e-06;1.3208947705975992e-07;5.9306599285287076e-05;1.7466181839021588;;;
d9945190a5311cda1820381b8b9c3e60;RoW;SSP5-Base-2030;d9945190a5311cda1820381b8b9c3e60;market for solid bleached and unbleached board carton;solid bleached and unbleached board carton;kilogram;0.6575722746758728;0.0014787277590231507;0.002434834940104688;2.777888569214671e-08;2.8392536871213894e-08;4.778170686043526e-06;0.09170678189897916;;;
993e8ec377dbbcf4d690e4c58bc1d71b;RoW;SSP5-Base-2030;993e8ec377dbbcf4d690e4c58bc1d71b;market for sawlog and veneer log, hardwood, measured as solid wood under bark;sawlog and veneer log, hardwood, measured as solid wood under bark;cubic meter;15.292870076941654;0.07642079479143354;0.10955991442071597;9.4743656776328e-08;4.371782760114793e-06;3.35605958908517e-05;1.8724126133673495;;;
50f85c1ecc6d9c078cd9fbc1424333c2;GLO;SSP5-Base-2030;50f85c1ecc6d9c078cd9fbc1424333c2;market for transformer, low voltage use;transformer, low voltage use;kilogram;6.0153854601985675;0.023531994131849775;0.02893874698113649;1.3100721022007327e-07;8.337750036395148e-08;0.00013806898602682346;0.5025796689017075;;;
94b54096b004e0e7df8227ebfdf12746;RoW;SSP5-Base-2030;94b54096b004e0e7df8227ebfdf12746;market for cement, CEM III/C;cement, CEM III/C;kilogram;0.2914426030155146;0.0010523992623296115;0.0002961030266676794;4.138365941980187e-09;1.3672570903500363e-09;6.410482877106025e-07;0.01761854231873519;;;
8c4fbdb76de7bf12e3ad2e92111afc26;GLO;SSP5-Base-2030;8c4fbdb76de7bf12e3ad2e92111afc26;market for orange, fresh grade;orange, fresh grade;kilogram;1.0927490872262182;0.0002711534750484622;0.0005564145668690301;1.6897770978043252e-09;3.996477052297472e-09;1.0142386116064211e-06;0.02218482184844623;;"[{'description': 'fraction, time to transfer the reefer between different modes of transport', 'id': '68f592ea-ec5e-40c3-8c86-c952c0763fc4', 'unit': 'dimensionless', 'comment': 'Estimated value.', 'amount': 0.2, 'uncertainty type': 0, 'loc': 0.2, 'name': 'fraction_time_reefer_transfer'}, {'description': 'losses', 'id': '67d91564-dd27-4166-9796-689b78ff86ff', 'unit': 'dimensionless', 'comment': 'Calculated value based on literature.\n\nFAO suggest, that 1/3 of food produced for human consumption is lost or waste globally, which amounts in 1.3 billion tons per year (FAO, 2011, Global food losses and food waste).\n\nThe food losses vary heavily depending on the type of food and geographic location. The food losses/waste occurs in five basic stages of the lifecycle of the product;\n\n1) Agricultural production\n2) Post-harvest handling and storage\n3) Processing\n4) Distribution\n5) Consumption\n\nThe losses during the forth stage - the distribution - are recorded in the market.\n\nLiterature suggest (FAO, 2011, Global food losses and food waste), that the losses of fruits and vegetable distribution are approximately 12%. This value is rather rough estimate and it is assumed, that in the future this value will be replaced by more precise, product specific data.', 'amount': 0.12, 'uncertainty type': 0, 'loc': 0.12, 'name': 'losses'}, {'description': 'speed, average, aircraft, freight', 'id': 'e831114b-6445-4cbd-a1d6-9e6c4366fb5c', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.', 'amount': 700.0, 'uncertainty type': 0, 'loc': 700.0, 'name': 'speed_aircraft'}, {'description': 'speed, average, barge, freight', 'id': '16a175c6-27fe-4453-aefb-4604ea30a75d', 'unit': 'km/hour', 'comment': 'Expert judgement. The barge is in general slower than transoceanic ship.\n\nAverage velocity including stops.\n\nCross reference;\n10 km/hour (Lopez-Ruiz, H.G., 2007, Sustainable freight transport: A transport time and logistical organization approach, University of Lyon)\n\n26 km/hour (Rodrigue, J-P., Notteboom, T., Slack, B., 2013, Transport Systems, Chapter 3, Maritime Transport, http://people.hofstra.edu/geotrans/eng/ch3en/conc3en/ch3c4en.html, accessed 20150206)', 'amount': 20.0, 'uncertainty type': 0, 'loc': 20.0, 'name': 'speed_barge'}, {'description': 'speed, average, lorry, freight', 'id': '3819b90e-0c78-4ad8-9cf9-58b415446628', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nReference;\n45 km/hour is the default speed of lorries and trucks used to calculate delivery distances  (www.searates.com, accessed 20141201).', 'amount': 45.0, 'uncertainty type': 0, 'loc': 45.0, 'name': 'speed_lorry'}, {'description': 'speed, average, train, freight', 'id': '00c99a4c-33c7-4d15-b668-edcf67a9485c', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nCross reference;\n40 km/hour (Lopez-Ruiz, H.G., 2007, Sustainable freight transport: A transport time and logistical organization approach, University of Lyon)\n\n33.2 km/hour was the average speed of freight train in China in 2007 (http://www.statista.com/statistics/278404/speed-of-freight-trains-in-china/, accessed 20150206)', 'amount': 40.0, 'uncertainty type': 0, 'loc': 40.0, 'name': 'speed_train'}, {'description': 'speed, average, transoceanic ship, freight', 'id': 'fb887cc6-8e4e-4243-96a4-f177655316ca', 'unit': 'km/hour', 'comment': 'Expert judgement.\n\nAverage velocity including stops.\n\nReference;\n26 km/hour (Rodrigue, J-P., Notteboom, T., Slack, B., 2013, Transport Systems, Chapter 3, Maritime Transport, http://people.hofstra.edu/geotrans/eng/ch3en/conc3en/ch3c4en.html, accessed 20150206)', 'amount': 26.0, 'uncertainty type': 0, 'loc': 26.0, 'name': 'speed_ship'}]";
