X (waste),Y (impact),n,r,p,R2,b,a,k_backtransform
Waste - Landfilled,Human Health,1576,0.8986777404853449,0.0,0.8076216812438449,0.9953401452045448,-11.445451673192945,1.0698022216156044e-05
Waste - Landfilled,Natural Resources,1578,0.8280703747937687,0.0,0.6857005456110921,0.9473921705040713,-0.73634273221138,0.47886204361353085
Waste - Incinerated,Ecosystem Quality,1578,0.8175230969944216,0.0,0.6683440141193498,0.6683462092815048,-13.103538339320037,2.0380066924844583e-06
Waste - Incinerated,Human Health,1576,0.8435506663130972,0.0,0.7115777266372701,0.777256362708625,-7.398893165222021,0.0006119296914996566
Waste - Incinerated,Natural Resources,1578,0.8207735605972462,0.0,0.6736692377754809,0.7811328982667595,2.9840187107504055,19.767095477817747
Waste - Hazardous %,Ecosystem Quality,1578,-0.03708002923978935,0.14093773749935495,0.0013749285684236945,-0.053899219547774775,-11.105457313995876,1.503007575444975e-05
Waste - Hazardous %,Human Health,1576,-0.0393143553480093,0.11873622018826296,0.0015456185364294273,-0.06435334159567363,-5.076041964397586,0.006244576422304368
Waste - Hazardous %,Natural Resources,1578,0.07600544426029218,0.0025175648683362652,0.005776827557204212,0.12861369742936185,5.765770608254056,319.1849158193677
Waste - Hazardous,Ecosystem Quality,1578,0.8226538385339096,0.0,0.6767593380545757,0.6420030475916196,-12.4261358009692,4.012340580679498e-06
Waste - Hazardous,Human Health,1576,0.8717340281755949,0.0,0.7599202158792486,0.7666647134814758,-6.656135146412984,0.0012861073941692982
Waste - Hazardous,Natural Resources,1578,0.8922559844881687,0.0,0.7961207418549512,0.8106054955180785,3.639982449478995,38.09116819968495
Waste - Digested,Ecosystem Quality,1578,0.6149133915262289,9.02521265676608e-165,0.3781184790782893,0.4157072922821156,-9.283504422988102,9.294483405773126e-05
Waste - Digested,Human Health,1576,0.5734141785577005,1.8831165007867902e-138,0.3288038201710025,0.4367043079279519,-3.145349261183521,0.0430518850683863
Waste - Digested,Natural Resources,1578,0.45651202012095343,4.6106976646583283e-82,0.20840322451491367,0.3592741924681146,6.932149500024501,1024.6941942904803
Waste - Composted,Ecosystem Quality,1578,0.6145589440263253,1.568326535297904e-164,0.3776826956827519,0.41532861347411854,-9.450281559841915,7.866741256903846e-05
Waste - Composted,Human Health,1576,0.5730215986315446,3.1936131617772614e-138,0.3283537524982506,0.4362522071223329,-3.320691983926708,0.03612782322931414
Waste - Composted,Natural Resources,1578,0.45618778441563446,6.194213855965876e-82,0.2081072946500453,0.3588988555238685,6.787835681411064,886.9917501413819
Waste - Circularity %,Ecosystem Quality,1578,-0.07532128478284854,0.0027539197384854543,0.005673295941339029,-0.13246950510582822,-11.023842036500987,1.6308207708267158e-05
Waste - Circularity %,Human Health,1576,-0.1438901908013152,9.601251012348379e-09,0.020704387008838587,-0.2850883233089892,-5.0210767966623795,0.006597418804568473
Waste - Circularity %,Natural Resources,1578,-0.23611042765668394,1.970889225797808e-21,0.05574813404822221,-0.48340760151916806,5.305583408398319,201.458500716846
Vegetable Oil,Ecosystem Quality,1578,0.7881409129224148,0.0,0.6211660986221772,0.6102774606933979,-8.454819223786204,0.00021287206132246598
Vegetable Oil,Human Health,1576,0.7046202002833611,8.625077312430605e-237,0.4964896266473635,0.6149464207177765,-2.3843142135676367,0.09215215461186098
Vegetable Oil,Natural Resources,1578,0.5992078076192499,2.0065921592028533e-154,0.359049996711868,0.5401334013260243,7.700895323659447,2210.326063467643
Uranium,Ecosystem Quality,1578,0.8278745045943442,0.0,0.6853761953573307,0.5865377538480028,-8.388580282794669,0.00022744996387038754
Uranium,Human Health,1576,0.8940204064854685,0.0,0.7992724872124423,0.7139784471543611,-1.7752655894221143,0.1694384424650203
Uranium,Natural Resources,1578,0.8279380464761034,0.0,0.685481408802666,0.6828564514639788,8.482886624705632,4831.3761570341985
Tungsten,Ecosystem Quality,2,1.0,1.0,1.0,1.7758013118566618,-22.539950812615444,1.6256376150683936e-10
Tungsten,Human Health,2,1.0,1.0,1.0,1.2123951037101601,-10.515643464652657,2.710903570905641e-05
Tungsten,Natural Resources,2,1.0,1.0,1.0,1.3141008806353698,-2.3237674773547514,0.09790403866300225
Titanium,Ecosystem Quality,1578,0.8116065091067928,0.0,0.6587051256245143,0.6893448045209648,-10.088483459392972,4.155538428439499e-05
Titanium,Human Health,1576,0.8572825026606704,0.0,0.7349332893681421,0.8203316716111374,-3.8676358827555544,0.020907739391263672
Titanium,Natural Resources,1578,0.816625744274524,0.0,0.6668776062119202,0.8074472603799121,6.510170370408301,671.9408866829623
Tin,Ecosystem Quality,1578,0.8247422826532648,0.0,0.6801998327961173,0.6750434483524869,-9.703253071562091,6.108445937241958e-05
Tin,Human Health,1576,0.8822574063783064,0.0,0.7783781311093758,0.8135691726405577,-3.38991191890637,0.03371164612746305
Tin,Natural Resources,1578,0.7998664263105245,0.0,0.6397862999387693,0.7621334921225068,6.907385149141956,999.6299386494178
Tellurium,Ecosystem Quality,1578,0.7516854012206197,3.4043631434529324e-287,0.5650309424082042,0.5546690975322592,-0.03573868611125164,0.9648924003275319
Tellurium,Human Health,1576,0.7215826743987931,1.247464324596572e-253,0.5206815559925144,0.5999324256414265,6.909136315571366,1001.38199065941
Tellurium,Natural Resources,1578,0.6346473440573183,1.2462091888236695e-178,0.4027772513190079,0.5451680989837825,16.222735860830223,11103110.595244586
Tantalum,Ecosystem Quality,1578,0.7518106210493306,2.419952888474218e-287,0.5652192099225802,0.5294625928580985,-7.044263729331588,0.0008723989481525015
Tantalum,Human Health,1576,0.798698744373634,0.0,0.6379196842640192,0.6338342026609485,-0.21713693852729765,0.8048197509271705
Tantalum,Natural Resources,1578,0.7854009444105463,0.0,0.6168546434809781,0.6438998997438649,10.252308796900047,28347.916004147177
Strontium,Ecosystem Quality,1578,0.7855913088053335,0.0,0.6171537044704767,0.5225791332669069,-7.178976854354348,0.0007624475380902128
Strontium,Human Health,1576,0.8418527028773298,0.0,0.7087159733418653,0.6308269105471505,-0.33973102764886853,0.7119617950490099
Strontium,Natural Resources,1578,0.7629095132811132,7.621009398372937e-301,0.5820309254548247,0.5907837451791278,9.763034916622264,17379.29643365511
Silver,Ecosystem Quality,1578,0.7599009044164569,4.11700098114759e-297,0.5774493845329491,0.5036156422834538,-6.432226652726969,0.0016088644607251926
Silver,Human Health,1576,0.8087223161574941,0.0,0.6540317846511416,0.6039616027200413,0.5251491293131707,1.6907109641445517
Silver,Natural Resources,1578,0.7651121070215048,1.299926944106426e-303,0.5853965363108866,0.5902927329272172,10.796402892972662,48844.784832661935
Silicon,Ecosystem Quality,1578,0.7905957158655902,0.0,0.625041585945025,0.5843752074039971,-9.241684966145609,9.691415549997892e-05
Silicon,Human Health,1576,0.8384190887222847,0.0,0.702946568333906,0.698359944944581,-2.851636578301989,0.05774973153694267
Silicon,Natural Resources,1578,0.7581750915508321,5.381290044791817e-295,0.5748294694481124,0.6523894827721535,7.40655584429987,1646.7449227137563
Selenium,Ecosystem Quality,1578,0.713893485438809,3.7352192664148905e-246,0.5096439085519711,0.47868927375959186,-0.38985591751615445,0.6771544335624545
Selenium,Human Health,1576,0.6678156076868187,4.308456782255175e-204,0.44597768587011477,0.5045082778012813,6.233363514972164,509.46620206768216
Selenium,Natural Resources,1578,0.5601383081995929,5.010024796425102e-131,0.313754924312702,0.43723575139917054,15.139008848491681,3756539.8856030274
Sand,Ecosystem Quality,1578,0.7962708664814557,0.0,0.6340472928071283,0.697311190489759,-14.247090633071165,6.494820531110602e-07
Sand,Human Health,1576,0.8594259629037982,0.0,0.7386129857131205,0.8482965595281378,-8.903969881983052,0.00013584855186150795
Sand,Natural Resources,1578,0.8065482431949211,0.0,0.6505200686008137,0.8222355901840284,1.6135180122367645,5.020442173709015
Rhodium,Ecosystem Quality,1578,0.8257300164577535,0.0,0.6818300600793212,0.6161352075694722,0.5050653934429761,1.657093879991958
Rhodium,Human Health,1576,0.8882630086046293,0.0,0.7890111724553476,0.7471428853199988,8.997328478247837,8081.465252840922
Rhodium,Natural Resources,1578,0.8363036953163747,0.0,0.6994038707998236,0.7264439026706744,19.00718719952212,179769709.7614833
Rare Earth,Ecosystem Quality,1578,0.7563905202036297,7.953773427419221e-293,0.5721266190539174,0.4846302071758787,-9.050863300752464,0.00011728973688110425
Rare Earth,Human Health,1576,0.8060630053784112,0.0,0.6497375686396765,0.5818293768973641,-2.612309439464707,0.0733649161334351
Rare Earth,Natural Resources,1578,0.8259470943776053,0.0,0.6821886027108088,0.6160511120640416,7.918175919946115,2746.756170210334
Platinum,Ecosystem Quality,1578,0.8379731535145141,0.0,0.7021990060110592,0.6701909490951882,-8.645167694154399,0.00017597516265652706
Platinum,Human Health,1576,0.8754885583474304,0.0,0.7664802157972621,0.7889032232900807,-2.180358606766335,0.1130010004503199
Platinum,Natural Resources,1578,0.8179382454289035,0.0,0.669022973335313,0.7615336210063344,8.118973787505395,3357.5733927572624
Phosphate Rock,Ecosystem Quality,1578,0.7120328755617061,2.6307127968474737e-244,0.5069908158806717,0.48547663486378706,-11.391859860804782,1.1286989572916233e-05
Phosphate Rock,Human Health,1576,0.6613514589496643,7.914511466375139e-199,0.4373857522548493,0.508102040964593,-5.35776465814368,0.004711425993158024
Phosphate Rock,Natural Resources,1578,0.5337615444639033,6.53755480313506e-117,0.28490138634849116,0.4236582628558366,5.106539929832298,165.09811438818406
Petroleum,Ecosystem Quality,1578,0.8513860570169651,0.0,0.7248582180828951,0.8464088077966223,-15.49115692310125,1.871871491239852e-07
Petroleum,Human Health,1576,0.8792967997585658,0.0,0.7731628620656552,0.9850293959740124,-10.178993620768562,3.7959391257594364e-05
Petroleum,Natural Resources,1578,0.8523115681958695,0.0,0.7264350092805025,0.9863978944269275,0.20864964522898788,1.2320132811765432
Palladium,Ecosystem Quality,1578,0.7572387527560068,7.44114994639887e-294,0.5734105286754727,0.5250633703364076,-3.9256064267023945,0.019730168341916335
Palladium,Human Health,1576,0.8062201294213803,0.0,0.649990897084227,0.6299409355561345,3.534708267723672,34.28501121076292
Palladium,Natural Resources,1578,0.7892930544425951,0.0,0.6229835257913212,0.6371141998126352,14.02574049895086,1233961.7657235202
Natural Gas,Ecosystem Quality,1578,0.8111750752060737,0.0,0.6580050026355792,0.6364591133897048,-14.422536002538408,5.449695025142257e-07
Natural Gas,Human Health,1576,0.8751360964212003,0.0,0.7658631872593361,0.7740610223641742,-9.11658769584011,0.00010982880794722413
Natural Gas,Natural Resources,1578,0.8469111409237922,0.0,0.7172584806208391,0.773559761317937,1.2818100352328434,3.603155665453814
Magnesium,Ecosystem Quality,1578,0.798271363166607,0.0,0.6372371692518728,0.6263576729606143,-10.071671226968474,4.2259928952881134e-05
Magnesium,Human Health,1576,0.8465906130224713,0.0,0.7167156660577636,0.7484260294774651,-3.841085516306574,0.021470282349207788
Magnesium,Natural Resources,1578,0.7952231470033263,0.0,0.6323798535298742,0.7263751496775158,6.51928747912369,678.0950562851444
Lithium,Ecosystem Quality,1578,0.5945869320847311,1.7321274470063443e-151,0.35353361980593245,0.30688164132692786,-8.417820248825514,0.00022089562593893922
Lithium,Human Health,1576,0.5522559000261194,1.6189892140481124e-126,0.3049865791136589,0.32107625505951354,-2.2465729921960826,0.10576104815899404
Lithium,Natural Resources,1578,0.5152053492807586,1.050639737290448e-107,0.26543655192750837,0.3095537181881703,8.050425778686792,3135.129558495005
Lead,Ecosystem Quality,1578,0.8126394925785517,0.0,0.660382944898326,0.6720387141126866,-10.409931050340223,3.0131752245487865e-05
Lead,Human Health,1576,0.8399167794009255,0.0,0.7054601963192226,0.7822918262360042,-4.263995997226317,0.014065982331286428
Lead,Natural Resources,1578,0.745282072304193,9.898354831151335e-280,0.5554453672980325,0.7174921523994705,6.074554144783902,434.6556658121774
Latex,Ecosystem Quality,1578,0.7595382425258632,1.150235979260472e-296,0.576898341859277,0.5380540474311042,-7.480277742281608,0.0005641007191922714
Latex,Human Health,1576,0.8070968173876528,0.0,0.6514052726372779,0.6439617755795266,-0.7391120717085311,0.47753774660283693
Latex,Natural Resources,1578,0.7047511479595273,3.250541519776247e-237,0.49667418055027146,0.581182009571055,9.246170822860748,10364.800973086205
Indium,Ecosystem Quality,1578,0.6970279825090792,6.304806222455039e-230,0.48584800840067666,0.4705720981104546,-5.1038497804389475,0.006073320551284869
Indium,Human Health,1576,0.6765702392301485,1.9475709551318338e-211,0.45774728861194014,0.5145576774729522,1.4975630823501627,4.470780859745197
Indium,Natural Resources,1578,0.5891155206598921,4.5085684382134064e-148,0.3470570966823757,0.46299525165483923,11.24747633242589,76686.14501843361
Hydrogen,Ecosystem Quality,1578,0.7313493908179225,3.0612381463305847e-264,0.5348719314497463,0.4346709698994577,-10.009371792602344,4.497643857200849e-05
Hydrogen,Human Health,1576,0.780127992857444,6e-323,0.6085996852397844,0.5225397996320663,-3.7621279885969336,0.023234245521804198
Hydrogen,Natural Resources,1578,0.7751778415219501,1.16231107e-316,0.6009006859866299,0.5363363043508632,6.663554275191634,783.3301661049419
Holmium,Ecosystem Quality,4,0.9943325618686988,0.005667438131301328,0.9886972435923699,0.2439926813864894,-8.423121110604589,0.0002197277867698471
Holmium,Human Health,4,0.9692207892179867,0.03077921078201329,0.9393889382523374,0.19775950891544572,-1.9591284156138442,0.14098124443913332
Holmium,Natural Resources,4,0.9999101729289407,8.982707105920085e-05,0.999820353926784,0.9172407068285926,12.05196367726824,171435.7221317595
Helium,Ecosystem Quality,1578,0.7625900682225355,1.9096913335646582e-300,0.5815436121516513,0.5326641266685547,-6.924740336043024,0.0009831583758008928
Helium,Human Health,1576,0.8147544488534658,0.0,0.6638248119265147,0.6413121819474296,-0.046420798777991656,0.9546401662436447
Helium,Natural Resources,1578,0.7978574338048624,0.0,0.6365764846776807,0.6487654497977285,10.405065867179712,33026.51052503161
Graphite,Ecosystem Quality,1578,0.7886563731288175,0.0,0.6219788748767008,0.579307693029352,-7.834112548899528,0.0003959935839848423
Graphite,Human Health,1576,0.8438110583609595,0.0,0.7120171022122423,0.6984020542147334,-1.1362279310984906,0.3210276793392204
Graphite,Natural Resources,1578,0.7693497605592249,5.030945411882283e-309,0.5918990540725366,0.6578780774856627,9.03847719565903,8420.943837414414
Gold,Ecosystem Quality,1578,0.762721861524013,1.3075093605259198e-300,0.581744638046656,0.5248127998489572,-5.814088929395357,0.002985198815806277
Gold,Human Health,1576,0.81111992076032,0.0,0.6579155258542275,0.6289001074700288,1.2617538476604562,3.531609964830178
Gold,Natural Resources,1578,0.7919328021297657,0.0,0.6271575630891028,0.6343466769078823,11.709999315879681,121783.39755316381
Gallium,Ecosystem Quality,1578,0.7526644422327654,2.348135576240978e-288,0.5665037626015594,0.552906731062272,0.8785360308289452,2.4073728058392736
Gallium,Human Health,1576,0.7209176023732686,6.023428494643249e-253,0.519722189411622,0.5966944916259209,7.869468612286936,2616.175015495136
Gallium,Natural Resources,1578,0.6397272459515632,2.302986755223738e-182,0.4092509492127717,0.5470731978793486,17.19935990292336,29484047.22255692
Gadolinium,Ecosystem Quality,4,0.9943325618686991,0.005667438131300884,0.9886972435923704,0.2439926813864897,-8.889542927662685,0.00013782263850267793
Gadolinium,Human Health,4,0.9692207892179874,0.030779210782012623,0.9393889382523384,0.1977595089154459,-2.337169875565464,0.09660064357049
Gadolinium,Natural Resources,4,0.9999101729289405,8.982707105964494e-05,0.999820353926784,0.9172407068285928,10.298546014379546,29689.41946587519
Fluorspar,Ecosystem Quality,1578,0.7790232566080898,7.9e-322,0.6068772343362736,0.5332733421525129,-10.562051159254958,2.5879713486088835e-05
Fluorspar,Human Health,1576,0.8255483633302928,0.0,0.6815301001973251,0.636792108365866,-4.4297540206845705,0.011917420751280612
Fluorspar,Natural Resources,1578,0.8182756590546444,0.0,0.6695750542013126,0.6520774724391886,5.976967711152868,394.2430948938278
Europium,Ecosystem Quality,4,0.9943325618686991,0.005667438131300884,0.9886972435923702,0.24399268138648944,-8.393123667317345,0.00022641891522369155
Europium,Human Health,4,0.9692207892179874,0.030779210782012623,0.9393889382523382,0.1977595089154457,-1.9348150648219513,0.14445098042129234
Europium,Natural Resources,4,0.9999101729289407,8.982707105920085e-05,0.999820353926784,0.9172407068285922,12.164732945295006,191900.6262281409
Erbium,Ecosystem Quality,4,0.9943325618686992,0.005667438131300884,0.9886972435923703,0.24399268138648939,-8.653564038943205,0.00017450380019394247
Erbium,Human Health,4,0.9692207892179874,0.030779210782012623,0.9393889382523383,0.1977595089154457,-2.145905658612762,0.11696206136423544
Erbium,Natural Resources,4,0.9999101729289408,8.982707105920085e-05,0.999820353926784,0.9172407068285918,11.185660502632665,72089.27083020963
Electricity,Ecosystem Quality,1578,0.8398026998125102,0.0,0.705268574612381,0.6558762966953734,-16.29928997829922,8.342732208457997e-08
Electricity,Human Health,1576,0.9021879372479861,0.0,0.8139430741157756,0.7943778687553575,-11.37263731078867,1.1506053028221382e-05
Electricity,Natural Resources,1578,0.8375363473967946,0.0,0.7014671332107638,0.7614623696230454,-0.7096988785975427,0.4917922643431494
Dysprosium,Ecosystem Quality,4,0.9943325618686992,0.005667438131300884,0.9886972435923703,0.24399268138648988,-8.816509442922108,0.0001482649854469427
Dysprosium,Human Health,4,0.9692207892179875,0.030779210782012623,0.9393889382523385,0.19775950891544605,-2.2779752063048635,0.10249152094585164
Dysprosium,Natural Resources,4,0.9999101729289407,8.982707105920085e-05,0.999820353926784,0.9172407068285933,10.573100500132709,39069.621494939405
Copper,Ecosystem Quality,1575,0.8075940081566042,0.0,0.6522080820104494,0.5818430206508716,-12.045777269720007,5.869287744568423e-06
Copper,Human Health,1573,0.8859793191605999,0.0,0.7849593539802807,0.7195991900962799,-6.246334303357309,0.0019375435814128548
Copper,Natural Resources,1575,0.7991624611516783,0.0,0.638660639314008,0.6728136168872016,4.237232076809379,69.21600187151279
Coke,Ecosystem Quality,1578,0.8519771963270697,0.0,0.7258651430613339,0.7743025111941592,-15.806463403101095,1.3656523790829338e-07
Coke,Human Health,1576,0.8888447742696352,0.0,0.7900450327464383,0.9100624997124093,-10.601239612913849,2.488514265964153e-05
Coke,Natural Resources,1578,0.8215610687755873,0.0,0.6749625897276853,0.8692058912959806,0.047895826987423895,1.0490613657492098
Cobalt,Ecosystem Quality,1578,0.745830902039147,2.315653596373073e-280,0.5562637344365275,0.5732600973190193,-6.517334861248735,0.0014776018733475473
Cobalt,Human Health,1576,0.765023758217607,4.055433932526469e-303,0.5852613506373913,0.6625008473608166,0.22897035343545458,1.2573047636904693
Cobalt,Natural Resources,1578,0.7303193078678889,3.913028037934397e-263,0.533366291444632,0.6534678642525383,10.552978065704714,38291.30269518539
Coal(Brown),Ecosystem Quality,1578,0.8370255113615361,0.0,0.7006117066700412,0.6712006586859196,-14.106469381801324,7.47546458479164e-07
Coal(Brown),Human Health,1576,0.8954068437849388,0.0,0.8017534158969061,0.809315606154918,-8.699458875292233,0.0001666759790798133
Coal(Brown),Natural Resources,1578,0.820167602001818,0.0,0.6726748953734125,0.7656255218988762,1.8996156563342628,6.683325254857674
Coal(Black),Ecosystem Quality,1578,0.8413355260334331,0.0,0.7078454673659538,0.6921195970255856,-15.214809890115474,2.467698070515862e-07
Coal(Black),Human Health,1576,0.9036622414146067,0.0,0.8166054465584713,0.8378804707195597,-10.05626740156464,4.291593303500456e-05
Coal(Black),Natural Resources,1578,0.838371794468584,0.0,0.7028672657604735,0.8028763964053764,0.5534281780436343,1.7392051144013507
Chromium,Ecosystem Quality,1578,0.8177379855696623,0.0,0.668695413043529,0.6261549494313634,-6.988107355799159,0.0009227913957288124
Chromium,Human Health,1576,0.8710004921939736,0.0,0.7586418574021436,0.751596063994581,-0.13759446546123133,0.8714520239913497
Chromium,Natural Resources,1578,0.7856138806567156,0.0,0.6171891694805038,0.7002883588238262,9.930432943626819,20546.234017203333
Cerium,Ecosystem Quality,1578,0.6552561797338923,3.1574955082182816e-194,0.4293606610794549,0.43083975804463714,0.8354349071719582,2.305816646449405
Cerium,Human Health,1576,0.6207457082864496,1.492567448618431e-168,0.3853252343560458,0.4596069897832775,7.678294116073965,2160.930329547565
Cerium,Natural Resources,1578,0.5345437662949808,2.5979528464277433e-117,0.2857370380848232,0.4091551577072503,16.68669692985124,17657954.679169122
Cement,Ecosystem Quality,1578,0.8334155391189392,0.0,0.6945814608449119,0.7302216838053253,-13.858827070378316,9.576082471972942e-07
Cement,Human Health,1576,0.8970551681139443,0.0,0.8047079746399368,0.8858053482400946,-8.421609345944436,0.00022006021468581524
Cement,Natural Resources,1578,0.8425686787720009,0.0,0.7099219784475951,0.8594063441098686,2.077788524701705,7.986786788015546
Cadmium,Ecosystem Quality,1578,0.7548570680919252,5.623250940271076e-291,0.5698091932483377,0.5212145957395845,-2.3300744804402616,0.09728850072931337
Cadmium,Human Health,1576,0.7732910947049147,9.0886429797e-314,0.5979791171499251,0.6017516840827682,5.057578410784278,157.209358518615
Cadmium,Natural Resources,1578,0.6755804330365722,7.373561535026168e-211,0.4564089215018824,0.5430364962739789,14.478007478760603,1939629.3939826058
Borates,Ecosystem Quality,1578,0.7458556700185918,2.1685228101536534e-280,0.5563006804988826,0.503819861810408,-9.04649790845345,0.0001178028717979599
Borates,Human Health,1576,0.7884188350258884,0.0,0.6216042594235789,0.6003267365665452,-2.625466299667805,0.07240598627386961
Borates,Natural Resources,1578,0.7056027489209546,4.941129575937954e-238,0.4978752392848078,0.55485674005906,7.595289414985488,1988.8053582899347
Bauxite,Ecosystem Quality,1578,0.8037489637843792,0.0,0.6460123967844631,0.6256829145697131,-12.44466051061674,3.938697352097549e-06
Bauxite,Human Health,1576,0.8738786644638041,0.0,0.763663920205042,0.7666839638701552,-6.724081518416327,0.0012016237420939076
Bauxite,Natural Resources,1578,0.794583977434613,0.0,0.6313636971958094,0.7200684561249718,3.780309465884433,43.82960340401065
Aluminium,Ecosystem Quality,1578,0.819338580743356,0.0,0.6713157098945371,0.6411083645317734,-12.397477502479406,4.128990951640515e-06
Aluminium,Human Health,1576,0.8802148762337154,0.0,0.7747782283431347,0.7761356414273843,-6.6451774862940045,0.0013002776163252396
Aluminium,Natural Resources,1578,0.804272898608349,0.0,0.6468548954358759,0.7326078798079618,3.8461370579747243,46.81188192447202
Zirconium,Ecosystem Quality,1595,0.809146476489628,0.0,0.6547180204155801,0.8322766009706184,-3.780691734318344,0.022806909645225932
Zirconium,Human Health,1593,0.8154729047054559,0.0,0.6649960583087533,0.9417521856696395,3.180256839758898,24.05293050765902
Zirconium,Natural Resources,1595,0.749266234162231,2.1560761382148066e-287,0.5613998896556512,0.9010635988455393,13.261007374082503,574357.5404086136
Zinc,Ecosystem Quality,1595,0.8029032395110873,0.0,0.6446536120173982,0.5573575852834161,-11.055852666607747,1.579443860991044e-05
Zinc,Human Health,1593,0.8561109172776524,0.0,0.7329259026819837,0.6671955316228454,-5.0529395382401665,0.006390520629540819
Zinc,Natural Resources,1595,0.768039761395011,1.24302897086617e-310,0.5898850750837057,0.6233517114832781,5.383922006734928,217.87510956821967
Water,Ecosystem Quality,1595,0.8462186687492083,0.0,0.7160860353396818,0.645225648062438,-16.147545597681905,9.70979477129065e-08
Water,Human Health,1593,0.890512525576444,0.0,0.7930125582085371,0.7629237440162887,-11.074972415091295,1.5495321549893814e-05
Water,Natural Resources,1595,0.8228017686042507,0.0,0.6770027504182827,0.7335048388838886,-0.4047404067555256,0.6671499760080735
Waste - Total,Ecosystem Quality,1595,0.8320895800871512,0.0,0.6923730692896117,0.6440432150837276,-16.486388786924213,6.919143269836231e-08
Waste - Total,Human Health,1593,0.879880732653403,0.0,0.774190103694689,0.7649857750668034,-11.504355454182353,1.0086068384596669e-05
Waste - Total,Natural Resources,1595,0.8365896491408507,0.0,0.6998822410496115,0.7570702128765223,-1.0006703557102927,0.36763291372712575
Waste - Recycled,Ecosystem Quality,1595,0.8578189736378297,0.0,0.7358533915330592,0.7058410459351496,-13.474448537797496,1.406440465829543e-06
Waste - Recycled,Human Health,1593,0.8847800218096054,0.0,0.7828356869934057,0.8174260087077203,-7.853599619744934,0.00038835153140442285
Waste - Recycled,Natural Resources,1595,0.8074190042368988,0.0,0.6519254484029053,0.7767637959768788,2.722626103162141,15.22023972797725
Waste - Radioactive,Ecosystem Quality,1595,0.815932448306065,0.0,0.6657457601987303,0.5558429042685447,-9.175847875573707,0.00010350942614162375
Waste - Radioactive,Human Health,1593,0.8766318824441303,0.0,0.7684834573175394,0.6708434201052272,-2.7854990042387007,0.06169829363803605
Waste - Radioactive,Natural Resources,1595,0.8468833918292632,0.0,0.7172114793562375,0.6745283751886384,7.663654145843003,2129.5248226182657
